Nombre de la imagen	Clasificación generada	Clasificación real
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-319_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-534_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-558_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-245_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-763_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-750_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-469_80-90.png	cross	cross
processed512/box_01_freq_reflect_c49e201f-ae96-11ee-88f3-047c16a08772_0-39_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-755_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-702_80-90.png	circ	circ
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-470_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-244_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-543_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-32_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-411_80-90.png	circ	circ
processed512/cross_01_freq_reflect_dc0015a7-e854-11ee-88eb-a4c3f0508c4a_0-428_80-90.png	cross	cross
processed512/box_01_freq_reflect_58de4335-0ee6-11ef-b863-047c16a08772_0-81_80-90.png	box	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-306_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-650_80-90.png	circ	circ
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-744_80-90.png	box	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-751_80-90.png	box	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-758_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-800_80-90.png	box	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-668_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-470_80-90.png	box	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-246_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-832_80-90.png	box	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-539_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-703_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-889_80-90.png	box	box
processed512/box_01_freq_reflect_58de4335-0ee6-11ef-b863-047c16a08772_0-39_80-90.png	box	box
processed512/cross_01_freq_reflect_7357cade-0e1a-11ef-859e-047c16a08772_0-29_80-90.png	cross	cross
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-321_80-90.png	circ	circ
processed512/cross_01_freq_reflect_08722430-e07c-11ee-9128-047c16a08772_0-46_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-736_80-90.png	box	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-480_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-28_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-935_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-108_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-113_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-92_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-248_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-29_80-90.png	circ	circ
processed512/cross_01_freq_reflect_89962313-bbc8-11ee-a7fe-047c16a08772_0-3_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-6_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-925_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-630_80-90.png	cross	box
processed512/cross_01_freq_reflect_08722430-e07c-11ee-9128-047c16a08772_0-157_80-90.png	box	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-492_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-1146_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-474_80-90.png	box	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-253_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-83_80-90.png	box	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-526_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-149_80-90.png	box	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-714_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-615_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-941_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-206_80-90.png	circ	circ
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-445_80-90.png	circ	circ
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-277_80-90.png	cross	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-13_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-811_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-560_80-90.png	box	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-631_80-90.png	cross	box
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-192_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-912_80-90.png	box	box
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-947_80-90.png	cross	box
processed512/circ_01_freq_reflect_536ce6b7-e07b-11ee-9fac-047c16a08772_0-146_80-90.png	circ	circ
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-428_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-121_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bc37ca3a-c608-11ee-97a2-047c16a08772_0-106_80-90.png	circ	circ
processed512/cross_01_freq_reflect_a03ae6f6-bc71-11ee-aef0-047c16a08772_0-59_80-90.png	box	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-603_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-634_80-90.png	circ	circ
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-444_80-90.png	box	box
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-46_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-1138_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-445_80-90.png	box	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1363_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-415_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-337_80-90.png	cross	cross
processed512/cross_01_freq_reflect_7357cade-0e1a-11ef-859e-047c16a08772_0-203_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-567_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-133_80-90.png	box	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-414_80-90.png	circ	circ
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-248_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-55_80-90.png	cross	cross
processed512/cross_01_freq_reflect_dc0015a7-e854-11ee-88eb-a4c3f0508c4a_0-410_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-104_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-877_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-255_80-90.png	circ	circ
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-391_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1586_80-90.png	circ	circ
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-900_80-90.png	circ	circ
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-590_80-90.png	box	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-664_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-313_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1146_80-90.png	circ	circ
processed512/circ_01_freq_reflect_536ce6b7-e07b-11ee-9fac-047c16a08772_0-114_80-90.png	circ	circ
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-145_80-90.png	cross	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-557_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-972_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-125_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1299_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-11_80-90.png	cross	cross
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-398_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-264_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-218_80-90.png	circ	circ
processed512/cross_01_freq_reflect_08722430-e07c-11ee-9128-047c16a08772_0-180_80-90.png	box	cross
processed512/cross_01_freq_reflect_08722430-e07c-11ee-9128-047c16a08772_0-158_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-913_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-207_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-175_80-90.png	circ	circ
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-222_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-987_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-476_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-829_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-784_80-90.png	circ	circ
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-61_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-171_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-274_80-90.png	box	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-7_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-956_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-84_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-898_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-456_80-90.png	circ	circ
processed512/cross_01_freq_reflect_dc0015a7-e854-11ee-88eb-a4c3f0508c4a_0-512_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-262_80-90.png	circ	circ
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-335_80-90.png	box	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-849_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-6_80-90.png	cross	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-873_80-90.png	circ	circ
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-521_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-897_80-90.png	cross	cross
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-488_80-90.png	cross	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-955_80-90.png	circ	circ
processed512/cross_01_freq_reflect_dc0015a7-e854-11ee-88eb-a4c3f0508c4a_0-499_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-255_80-90.png	cross	cross
processed512/cross_01_freq_reflect_dc0015a7-e854-11ee-88eb-a4c3f0508c4a_0-449_80-90.png	cross	cross
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-21_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1289_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-90_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-528_80-90.png	box	box
processed512/box_01_freq_reflect_c49e201f-ae96-11ee-88f3-047c16a08772_0-243_80-90.png	box	box
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-354_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-346_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-287_80-90.png	circ	circ
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-419_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-674_80-90.png	circ	circ
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-321_80-90.png	box	box
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-511_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-171_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-927_80-90.png	circ	circ
processed512/cross_01_freq_reflect_7357cade-0e1a-11ef-859e-047c16a08772_0-96_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-665_80-90.png	cross	cross
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-39_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-219_80-90.png	circ	circ
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-510_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-377_80-90.png	box	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-435_80-90.png	cross	cross
processed512/box_01_freq_reflect_c49e201f-ae96-11ee-88f3-047c16a08772_0-9_80-90.png	cross	box
processed512/box_01_freq_reflect_09a2f2c2-ad7f-11ee-bb2a-047c16a08772_0-136_80-90.png	box	box
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-276_80-90.png	cross	cross
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-507_80-90.png	box	box
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-838_80-90.png	circ	circ
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-131_80-90.png	box	box
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-19_80-90.png	circ	circ
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-496_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-214_80-90.png	cross	cross
processed512/box_01_freq_reflect_d31e1e9f-a766-11ee-8b8e-047c16a08772_0-579_80-90.png	box	box
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-411_80-90.png	box	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-629_80-90.png	circ	circ
processed512/box_01_freq_reflect_d31e1e9f-a766-11ee-8b8e-047c16a08772_0-313_80-90.png	box	box
processed512/circ_01_freq_reflect_bc37ca3a-c608-11ee-97a2-047c16a08772_0-9_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-26_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-232_80-90.png	cross	box
processed512/cross_01_freq_reflect_a03ae6f6-bc71-11ee-aef0-047c16a08772_0-57_80-90.png	box	cross
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-512_80-90.png	box	box
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-446_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-315_80-90.png	box	box
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-303_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-43_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-75_80-90.png	cross	box
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-454_80-90.png	box	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1055_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-782_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-617_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-489_80-90.png	box	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-384_80-90.png	box	cross
processed512/box_01_freq_reflect_58de4335-0ee6-11ef-b863-047c16a08772_0-6_80-90.png	box	box
processed512/cross_01_freq_reflect_a03ae6f6-bc71-11ee-aef0-047c16a08772_0-83_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-960_80-90.png	circ	circ
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-97_80-90.png	circ	circ
processed512/box_01_freq_reflect_58de4335-0ee6-11ef-b863-047c16a08772_0-51_80-90.png	box	box
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-254_80-90.png	cross	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-243_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-795_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-921_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-863_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-492_80-90.png	cross	box
processed512/box_01_freq_reflect_09a2f2c2-ad7f-11ee-bb2a-047c16a08772_0-133_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-28_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-873_80-90.png	box	cross
processed512/box_01_freq_reflect_d31e1e9f-a766-11ee-8b8e-047c16a08772_0-195_80-90.png	cross	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-648_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-915_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-890_80-90.png	circ	circ
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-130_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-452_80-90.png	cross	box
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-805_80-90.png	cross	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1517_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-868_80-90.png	circ	circ
processed512/box_01_freq_reflect_09a2f2c2-ad7f-11ee-bb2a-047c16a08772_0-90_80-90.png	cross	box
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-169_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-339_80-90.png	circ	circ
processed512/box_01_freq_reflect_967f6d73-0e1b-11ef-bd76-047c16a08772_0-92_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-815_80-90.png	box	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-407_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-563_80-90.png	circ	circ
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-871_80-90.png	circ	circ
processed512/circ_01_freq_reflect_536ce6b7-e07b-11ee-9fac-047c16a08772_0-94_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-997_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-301_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-164_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-647_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-892_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-448_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-747_80-90.png	box	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-952_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-0_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-228_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-249_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-53_80-90.png	circ	circ
processed512/box_01_freq_reflect_967f6d73-0e1b-11ef-bd76-047c16a08772_0-2_80-90.png	box	box
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-724_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-697_80-90.png	box	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-379_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-422_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-152_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-257_80-90.png	box	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-148_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-627_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-368_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-599_80-90.png	cross	cross
processed512/cross_01_freq_reflect_7357cade-0e1a-11ef-859e-047c16a08772_0-211_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-735_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-838_80-90.png	circ	circ
